rating_diff,player,piece,count
441,white,knight,1
441,white,queen,2
441,white,king,0
441,black,pawn,0
441,black,rook,1
441,black,bishop,3
441,black,knight,0
441,black,queen,0
441,black,king,0
502,white,pawn,0
502,white,rook,2
502,white,bishop,2
502,white,knight,5
502,white,queen,2
502,white,king,0
502,black,pawn,0
502,black,rook,0
502,black,bishop,1
502,black,knight,0
502,black,queen,0
502,black,king,0
562,white,pawn,0
562,white,rook,3
562,white,bishop,1
562,white,knight,2
562,white,queen,4
562,white,king,0
562,black,pawn,0
562,black,rook,0
562,black,bishop,1
562,black,knight,0
562,black,queen,1
562,black,king,0
556,white,pawn,0
556,white,rook,0
556,white,bishop,1
556,white,knight,0
556,white,queen,2
556,white,king,0
556,black,pawn,0
556,black,rook,0
556,black,bishop,0
556,black,knight,0
556,black,queen,0
556,black,king,0
798,white,pawn,0
798,white,rook,0
798,white,bishop,1
798,white,knight,0
798,white,queen,0
798,white,king,0
798,black,pawn,1
798,black,rook,0
798,black,bishop,0
798,black,knight,1
798,black,queen,0
798,black,king,0
763,white,pawn,1
763,white,rook,0
763,white,bishop,1
763,white,knight,2
763,white,queen,0
763,white,king,0
763,black,pawn,1
763,black,rook,0
763,black,bishop,3
763,black,knight,0
763,black,queen,0
763,black,king,0
691,white,pawn,0
691,white,rook,0
691,white,bishop,1
691,white,knight,1
691,white,queen,2
691,white,king,0
691,black,pawn,0
691,black,rook,0
691,black,bishop,0
691,black,knight,0
691,black,queen,0
691,black,king,0
477,white,pawn,2
477,white,rook,0
477,white,bishop,2
477,white,knight,6
477,white,queen,4
477,white,king,0
477,black,pawn,0
477,black,rook,5
477,black,bishop,4
477,black,knight,1
477,black,queen,7
477,black,king,0
544,white,pawn,0
544,white,rook,0
544,white,bishop,1
544,white,knight,0
544,white,queen,0
544,white,king,0
544,black,pawn,0
544,black,rook,1
544,black,bishop,0
544,black,knight,2
544,black,queen,2
544,black,king,0
444,white,pawn,1
444,white,rook,1
444,white,bishop,0
444,white,knight,2
444,white,queen,3
444,white,king,0
444,black,pawn,0
444,black,rook,1
444,black,bishop,1
444,black,knight,0
444,black,queen,0
444,black,king,0
772,white,pawn,0
772,white,rook,0
772,white,bishop,0
772,white,knight,0
772,white,queen,2
772,white,king,0
772,black,pawn,0
772,black,rook,1
772,black,bishop,0
772,black,knight,0
772,black,queen,2
772,black,king,0
479,white,pawn,0
479,white,rook,5
479,white,bishop,1
479,white,knight,2
479,white,queen,5
479,white,king,0
479,black,pawn,1
479,black,rook,0
479,black,bishop,4
479,black,knight,0
479,black,queen,4
479,black,king,0
666,white,pawn,1
666,white,rook,1
666,white,bishop,2
666,white,knight,0
666,white,queen,1
666,white,king,0
666,black,pawn,0
666,black,rook,2
666,black,bishop,1
666,black,knight,1
666,black,queen,1
666,black,king,0
469,white,pawn,0
469,white,rook,0
469,white,bishop,1
469,white,knight,0
469,white,queen,11
469,white,king,0
469,black,pawn,0
469,black,rook,1
469,black,bishop,3
469,black,knight,5
469,black,queen,6
469,black,king,0
610,white,pawn,0
610,white,rook,0
610,white,bishop,1
610,white,knight,0
610,white,queen,1
610,white,king,0
610,black,pawn,0
610,black,rook,0
610,black,bishop,2
610,black,knight,0
610,black,queen,1
610,black,king,0
709,white,pawn,1
709,white,rook,1
709,white,bishop,2
709,white,knight,0
709,white,queen,0
709,white,king,0
709,black,pawn,0
709,black,rook,0
709,black,bishop,2
709,black,knight,1
709,black,queen,1
709,black,king,0
989,white,pawn,0
989,white,rook,0
989,white,bishop,1
989,white,knight,0
989,white,queen,1
989,white,king,0
989,black,pawn,0
989,black,rook,2
989,black,bishop,1
989,black,knight,1
989,black,queen,1
989,black,king,0
924,white,pawn,1
924,white,rook,0
924,white,bishop,1
924,white,knight,2
924,white,queen,1
924,white,king,0
924,black,pawn,0
924,black,rook,0
924,black,bishop,0
924,black,knight,0
924,black,queen,0
924,black,king,0
340,white,pawn,1
340,white,rook,1
340,white,bishop,5
340,white,knight,3
340,white,queen,1
340,white,king,0
340,black,pawn,3
340,black,rook,5
340,black,bishop,3
340,black,knight,4
340,black,queen,6
340,black,king,0
878,white,pawn,0
878,white,rook,0
878,white,bishop,0
878,white,knight,2
878,white,queen,0
878,white,king,0
878,black,pawn,0
878,black,rook,2
878,black,bishop,1
878,black,knight,1
878,black,queen,3
878,black,king,0
711,white,pawn,0
711,white,rook,0
711,white,bishop,0
711,white,knight,0
711,white,queen,0
711,white,king,0
711,black,pawn,0
711,black,rook,0
711,black,bishop,0
711,black,knight,1
711,black,queen,0
711,black,king,0
375,white,pawn,0
375,white,rook,3
375,white,bishop,2
375,white,knight,2
375,white,queen,5
375,white,king,0
375,black,pawn,3
375,black,rook,5
375,black,bishop,3
375,black,knight,2
375,black,queen,21
375,black,king,0
977,white,pawn,2
977,white,rook,0
977,white,bishop,2
977,white,knight,10
977,white,queen,12
977,white,king,0
977,black,pawn,0
977,black,rook,0
977,black,bishop,10
977,black,knight,2
977,black,queen,8
977,black,king,0
552,white,pawn,0
552,white,rook,2
552,white,bishop,0
552,white,knight,0
552,white,queen,0
552,white,king,0
552,black,pawn,2
552,black,rook,0
552,black,bishop,0
552,black,knight,0
552,black,queen,0
552,black,king,0
975,white,pawn,0
975,white,rook,2
975,white,bishop,6
975,white,knight,0
975,white,queen,10
975,white,king,0
975,black,pawn,0
975,black,rook,0
975,black,bishop,6
975,black,knight,4
975,black,queen,4
975,black,king,0
667,white,pawn,0
667,white,rook,0
667,white,bishop,2
667,white,knight,2
667,white,queen,4
667,white,king,0
667,black,pawn,0
667,black,rook,0
667,black,bishop,0
667,black,knight,0
667,black,queen,1
667,black,king,0
750,white,pawn,0
750,white,rook,0
750,white,bishop,1
750,white,knight,0
750,white,queen,0
750,white,king,0
750,black,pawn,0
750,black,rook,1
750,black,bishop,1
750,black,knight,1
750,black,queen,4
750,black,king,0
686,white,pawn,1
686,white,rook,5
686,white,bishop,3
686,white,knight,2
686,white,queen,3
686,white,king,0
686,black,pawn,0
686,black,rook,2
686,black,bishop,7
686,black,knight,3
686,black,queen,2
686,black,king,0
1605,white,pawn,0
1605,white,rook,0
1605,white,bishop,0
1605,white,knight,0
1605,white,queen,4
1605,white,king,0
1605,black,pawn,0
1605,black,rook,1
1605,black,bishop,1
1605,black,knight,3
1605,black,queen,3
1605,black,king,0
881,white,pawn,0
881,white,rook,2
881,white,bishop,2
881,white,knight,1
881,white,queen,1
881,white,king,0
881,black,pawn,0
881,black,rook,1
881,black,bishop,0
881,black,knight,1
881,black,queen,0
881,black,king,0
538,white,pawn,1
538,white,rook,0
538,white,bishop,2
538,white,knight,0
538,white,queen,5
538,white,king,0
538,black,pawn,2
538,black,rook,5
538,black,bishop,0
538,black,knight,1
538,black,queen,20
538,black,king,0
1066,white,pawn,0
1066,white,rook,0
1066,white,bishop,0
1066,white,knight,2
1066,white,queen,0
1066,white,king,0
1066,black,pawn,0
1066,black,rook,0
1066,black,bishop,0
1066,black,knight,0
1066,black,queen,4
1066,black,king,0
420,white,pawn,2
420,white,rook,2
420,white,bishop,2
420,white,knight,1
420,white,queen,2
420,white,king,0
420,black,pawn,2
420,black,rook,4
420,black,bishop,0
420,black,knight,0
420,black,queen,2
420,black,king,0
301,white,pawn,6
301,white,rook,12
301,white,bishop,6
301,white,knight,3
301,white,queen,20
301,white,king,0
301,black,pawn,0
301,black,rook,1
301,black,bishop,2
301,black,knight,3
301,black,queen,5
301,black,king,0
621,white,pawn,0
621,white,rook,0
621,white,bishop,1
621,white,knight,0
621,white,queen,0
621,white,king,0
621,black,pawn,0
621,black,rook,1
621,black,bishop,0
621,black,knight,0
621,black,queen,5
621,black,king,0
432,white,pawn,1
432,white,rook,5
432,white,bishop,2
432,white,knight,1
432,white,queen,5
432,white,king,0
432,black,pawn,0
432,black,rook,0
432,black,bishop,3
432,black,knight,2
432,black,queen,12
432,black,king,0
464,white,pawn,1
464,white,rook,7
464,white,bishop,3
464,white,knight,4
464,white,queen,20
464,white,king,0
464,black,pawn,2
464,black,rook,5
464,black,bishop,5
464,black,knight,1
464,black,queen,5
464,black,king,0
446,white,pawn,1
446,white,rook,2
446,white,bishop,2
446,white,knight,5
446,white,queen,2
446,white,king,0
446,black,pawn,0
446,black,rook,2
446,black,bishop,2
446,black,knight,5
446,black,queen,2
446,black,king,0
921,white,pawn,0
921,white,rook,0
921,white,bishop,1
921,white,knight,0
921,white,queen,0
921,white,king,0
921,black,pawn,0
921,black,rook,0
921,black,bishop,0
921,black,knight,0
921,black,queen,0
921,black,king,0
1499,white,pawn,0
1499,white,rook,0
1499,white,bishop,1
1499,white,knight,0
1499,white,queen,0
1499,white,king,0
1499,black,pawn,0
1499,black,rook,0
1499,black,bishop,0
1499,black,knight,0
1499,black,queen,0
1499,black,king,0
645,white,pawn,3
645,white,rook,2
645,white,bishop,1
645,white,knight,8
645,white,queen,8
645,white,king,0
645,black,pawn,1
645,black,rook,2
645,black,bishop,2
645,black,knight,1
645,black,queen,5
645,black,king,0
834,white,pawn,0
834,white,rook,0
834,white,bishop,1
834,white,knight,1
834,white,queen,1
834,white,king,0
834,black,pawn,0
834,black,rook,1
834,black,bishop,1
834,black,knight,2
834,black,queen,3
834,black,king,0
797,white,pawn,0
797,white,rook,1
797,white,bishop,1
797,white,knight,0
797,white,queen,8
797,white,king,0
797,black,pawn,0
797,black,rook,0
797,black,bishop,0
797,black,knight,0
797,black,queen,2
797,black,king,0
936,white,pawn,0
936,white,rook,0
936,white,bishop,0
936,white,knight,1
936,white,queen,2
936,white,king,0
936,black,pawn,0
936,black,rook,0
936,black,bishop,0
936,black,knight,0
936,black,queen,0
936,black,king,0
884,white,pawn,0
884,white,rook,2
884,white,bishop,3
884,white,knight,0
884,white,queen,0
884,white,king,0
884,black,pawn,0
884,black,rook,2
884,black,bishop,0
884,black,knight,0
884,black,queen,1
884,black,king,0
379,white,pawn,0
379,white,rook,5
379,white,bishop,4
379,white,knight,6
379,white,queen,10
379,white,king,0
379,black,pawn,0
379,black,rook,1
379,black,bishop,1
379,black,knight,1
379,black,queen,1
379,black,king,0
584,white,pawn,0
584,white,rook,0
584,white,bishop,3
584,white,knight,2
584,white,queen,1
584,white,king,0
584,black,pawn,0
584,black,rook,1
584,black,bishop,0
584,black,knight,1
584,black,queen,1
584,black,king,0
664,white,pawn,1
664,white,rook,1
664,white,bishop,2
664,white,knight,4
664,white,queen,7
664,white,king,0
664,black,pawn,0
664,black,rook,1
664,black,bishop,0
664,black,knight,0
664,black,queen,15
664,black,king,0
615,white,pawn,1
615,white,rook,0
615,white,bishop,2
615,white,knight,0
615,white,queen,0
615,white,king,0
615,black,pawn,0
615,black,rook,0
615,black,bishop,4
615,black,knight,2
615,black,queen,2
615,black,king,0
523,white,pawn,0
523,white,rook,1
523,white,bishop,0
523,white,knight,4
523,white,queen,12
523,white,king,0
523,black,pawn,0
523,black,rook,0
523,black,bishop,1
523,black,knight,0
523,black,queen,4
523,black,king,0
451,white,pawn,3
451,white,rook,4
451,white,bishop,3
451,white,knight,2
451,white,queen,2
451,white,king,0
451,black,pawn,0
451,black,rook,3
451,black,bishop,0
451,black,knight,0
451,black,queen,0
451,black,king,0
281,white,pawn,4
281,white,rook,53
281,white,bishop,3
281,white,knight,14
281,white,queen,17
281,white,king,0
281,black,pawn,5
281,black,rook,37
281,black,bishop,6
281,black,knight,9
281,black,queen,16
281,black,king,0
515,white,pawn,0
515,white,rook,1
515,white,bishop,1
515,white,knight,1
515,white,queen,0
515,white,king,0
515,black,pawn,0
515,black,rook,2
515,black,bishop,1
515,black,knight,2
515,black,queen,0
515,black,king,0
412,white,pawn,3
412,white,rook,5
412,white,bishop,1
412,white,knight,5
412,white,queen,9
412,white,king,0
412,black,pawn,3
412,black,rook,4
412,black,bishop,2
412,black,knight,3
412,black,queen,6
412,black,king,0
593,white,pawn,0
593,white,rook,0
593,white,bishop,0
593,white,knight,1
593,white,queen,2
593,white,king,0
593,black,pawn,0
593,black,rook,1
593,black,bishop,1
593,black,knight,0
593,black,queen,1
593,black,king,0
579,white,pawn,0
579,white,rook,6
579,white,bishop,1
579,white,knight,0
579,white,queen,2
579,white,king,0
579,black,pawn,0
579,black,rook,2
579,black,bishop,4
579,black,knight,0
579,black,queen,0
579,black,king,0
1073,white,pawn,0
1073,white,rook,2
1073,white,bishop,0
1073,white,knight,0
1073,white,queen,0
1073,white,king,0
1073,black,pawn,0
1073,black,rook,0
1073,black,bishop,0
1073,black,knight,0
1073,black,queen,0
1073,black,king,0
919,white,pawn,0
919,white,rook,0
919,white,bishop,0
919,white,knight,0
919,white,queen,0
919,white,king,0
919,black,pawn,0
919,black,rook,1
919,black,bishop,1
919,black,knight,1
919,black,queen,2
919,black,king,0
695,white,pawn,0
695,white,rook,2
695,white,bishop,1
695,white,knight,1
695,white,queen,1
695,white,king,0
695,black,pawn,0
695,black,rook,0
695,black,bishop,0
695,black,knight,0
695,black,queen,0
695,black,king,0
754,white,pawn,0
754,white,rook,0
754,white,bishop,0
754,white,knight,0
754,white,queen,0
754,white,king,0
754,black,pawn,0
754,black,rook,1
754,black,bishop,0
754,black,knight,0
754,black,queen,0
754,black,king,0
505,white,pawn,1
505,white,rook,5
505,white,bishop,1
505,white,knight,4
505,white,queen,3
505,white,king,0
505,black,pawn,0
505,black,rook,0
505,black,bishop,3
505,black,knight,1
505,black,queen,6
505,black,king,0
478,white,pawn,0
478,white,rook,2
478,white,bishop,7
478,white,knight,0
478,white,queen,5
478,white,king,0
478,black,pawn,1
478,black,rook,3
478,black,bishop,4
478,black,knight,1
478,black,queen,3
478,black,king,0
710,white,pawn,0
710,white,rook,0
710,white,bishop,0
710,white,knight,0
710,white,queen,0
710,white,king,0
710,black,pawn,0
710,black,rook,0
710,black,bishop,0
710,black,knight,1
710,black,queen,1
710,black,king,0
779,white,pawn,0
779,white,rook,0
779,white,bishop,1
779,white,knight,1
779,white,queen,0
779,white,king,0
779,black,pawn,1
779,black,rook,0
779,black,bishop,1
779,black,knight,1
779,black,queen,0
779,black,king,0
470,white,pawn,0
470,white,rook,1
470,white,bishop,1
470,white,knight,3
470,white,queen,5
470,white,king,1
470,black,pawn,0
470,black,rook,4
470,black,bishop,1
470,black,knight,2
470,black,queen,2
470,black,king,0
440,white,pawn,0
440,white,rook,5
440,white,bishop,2
440,white,knight,0
440,white,queen,12
440,white,king,0
440,black,pawn,0
440,black,rook,1
440,black,bishop,0
440,black,knight,0
440,black,queen,0
440,black,king,0
1017,white,pawn,1
1017,white,rook,10
1017,white,bishop,1
1017,white,knight,4
1017,white,queen,6
1017,white,king,0
1017,black,pawn,0
1017,black,rook,0
1017,black,bishop,1
1017,black,knight,0
1017,black,queen,2
1017,black,king,0
911,white,pawn,0
911,white,rook,0
911,white,bishop,0
911,white,knight,0
911,white,queen,1
911,white,king,0
911,black,pawn,0
911,black,rook,4
911,black,bishop,1
911,black,knight,1
911,black,queen,2
911,black,king,0
896,white,pawn,0
896,white,rook,0
896,white,bishop,0
896,white,knight,2
896,white,queen,0
896,white,king,0
896,black,pawn,0
896,black,rook,3
896,black,bishop,1
896,black,knight,1
896,black,queen,4
896,black,king,0
726,white,pawn,0
726,white,rook,1
726,white,bishop,0
726,white,knight,0
726,white,queen,0
726,white,king,0
726,black,pawn,0
726,black,rook,1
726,black,bishop,0
726,black,knight,2
726,black,queen,1
726,black,king,0
965,white,pawn,0
965,white,rook,1
965,white,bishop,2
965,white,knight,0
965,white,queen,0
965,white,king,0
965,black,pawn,1
965,black,rook,2
965,black,bishop,3
965,black,knight,0
965,black,queen,5
965,black,king,0
906,white,pawn,2
906,white,rook,2
906,white,bishop,6
906,white,knight,0
906,white,queen,5
906,white,king,0
906,black,pawn,2
906,black,rook,2
906,black,bishop,3
906,black,knight,2
906,black,queen,1
906,black,king,1
539,white,pawn,0
539,white,rook,2
539,white,bishop,3
539,white,knight,0
539,white,queen,2
539,white,king,0
539,black,pawn,0
539,black,rook,0
539,black,bishop,2
539,black,knight,0
539,black,queen,1
539,black,king,0
595,white,pawn,0
595,white,rook,0
595,white,bishop,0
595,white,knight,1
595,white,queen,0
595,white,king,0
595,black,pawn,0
595,black,rook,1
595,black,bishop,0
595,black,knight,2
595,black,queen,1
595,black,king,0
480,white,pawn,0
480,white,rook,1
480,white,bishop,0
480,white,knight,3
480,white,queen,1
480,white,king,0
480,black,pawn,3
480,black,rook,3
480,black,bishop,2
480,black,knight,0
480,black,queen,4
480,black,king,0
476,white,pawn,1
476,white,rook,6
476,white,bishop,2
476,white,knight,2
476,white,queen,4
476,white,king,0
476,black,pawn,2
476,black,rook,0
476,black,bishop,6
476,black,knight,1
476,black,queen,3
476,black,king,0
425,white,pawn,1
425,white,rook,0
425,white,bishop,4
425,white,knight,2
425,white,queen,6
425,white,king,0
425,black,pawn,0
425,black,rook,0
425,black,bishop,2
425,black,knight,0
425,black,queen,2
425,black,king,0
531,white,pawn,1
531,white,rook,20
531,white,bishop,5
531,white,knight,1
531,white,queen,3
531,white,king,0
531,black,pawn,0
531,black,rook,2
531,black,bishop,3
531,black,knight,1
531,black,queen,0
531,black,king,0
841,white,pawn,0
841,white,rook,0
841,white,bishop,1
841,white,knight,0
841,white,queen,0
841,white,king,0
841,black,pawn,0
841,black,rook,1
841,black,bishop,1
841,black,knight,1
841,black,queen,1
841,black,king,0
688,white,pawn,0
688,white,rook,0
688,white,bishop,0
688,white,knight,0
688,white,queen,0
688,white,king,0
688,black,pawn,0
688,black,rook,0
688,black,bishop,0
688,black,knight,0
688,black,queen,1
688,black,king,0
624,white,pawn,3
624,white,rook,1
624,white,bishop,1
624,white,knight,2
624,white,queen,4
624,white,king,0
624,black,pawn,1
624,black,rook,2
624,black,bishop,2
624,black,knight,0
624,black,queen,2
624,black,king,0
590,white,pawn,0
590,white,rook,0
590,white,bishop,0
590,white,knight,1
590,white,queen,0
590,white,king,0
590,black,pawn,0
590,black,rook,0
590,black,bishop,0
590,black,knight,3
590,black,queen,0
590,black,king,0
655,white,pawn,0
655,white,rook,1
655,white,bishop,0
655,white,knight,0
655,white,queen,1
655,white,king,0
655,black,pawn,0
655,black,rook,0
655,black,bishop,0
655,black,knight,0
655,black,queen,1
655,black,king,0
463,white,pawn,0
463,white,rook,12
463,white,bishop,4
463,white,knight,3
463,white,queen,2
463,white,king,0
463,black,pawn,0
463,black,rook,6
463,black,bishop,3
463,black,knight,0
463,black,queen,6
463,black,king,0
844,white,pawn,0
844,white,rook,0
844,white,bishop,0
844,white,knight,2
844,white,queen,1
844,white,king,0
844,black,pawn,0
844,black,rook,0
844,black,bishop,0
844,black,knight,0
844,black,queen,0
844,black,king,0
491,white,pawn,1
491,white,rook,12
491,white,bishop,8
491,white,knight,0
491,white,queen,8
491,white,king,0
491,black,pawn,0
491,black,rook,3
491,black,bishop,2
491,black,knight,0
491,black,queen,13
491,black,king,0
872,white,pawn,0
872,white,rook,0
872,white,bishop,0
872,white,knight,0
872,white,queen,3
872,white,king,0
872,black,pawn,0
872,black,rook,0
872,black,bishop,0
872,black,knight,0
872,black,queen,0
872,black,king,0
575,white,pawn,0
575,white,rook,0
575,white,bishop,1
575,white,knight,0
575,white,queen,0
575,white,king,0
575,black,pawn,0
575,black,rook,3
575,black,bishop,1
575,black,knight,2
575,black,queen,0
575,black,king,0
988,white,pawn,0
988,white,rook,0
988,white,bishop,0
988,white,knight,2
988,white,queen,8
988,white,king,0
988,black,pawn,0
988,black,rook,0
988,black,bishop,0
988,black,knight,0
988,black,queen,0
988,black,king,0
550,white,pawn,0
550,white,rook,0
550,white,bishop,0
550,white,knight,0
550,white,queen,0
550,white,king,0
550,black,pawn,1
550,black,rook,2
550,black,bishop,1
550,black,knight,0
550,black,queen,2
550,black,king,0
563,white,pawn,0
563,white,rook,1
563,white,bishop,0
563,white,knight,1
563,white,queen,1
563,white,king,0
563,black,pawn,0
563,black,rook,1
563,black,bishop,0
563,black,knight,1
563,black,queen,2
563,black,king,0
699,white,pawn,0
699,white,rook,3
699,white,bishop,0
699,white,knight,1
699,white,queen,0
699,white,king,0
699,black,pawn,1
699,black,rook,3
699,black,bishop,0
699,black,knight,0
699,black,queen,0
699,black,king,0
411,white,pawn,1
411,white,rook,5
411,white,bishop,5
411,white,knight,0
411,white,queen,8
411,white,king,0
411,black,pawn,0
411,black,rook,0
411,black,bishop,1
411,black,knight,1
411,black,queen,2
411,black,king,0
642,white,pawn,0
642,white,rook,0
642,white,bishop,0
642,white,knight,0
642,white,queen,0
642,white,king,0
642,black,pawn,1
642,black,rook,4
642,black,bishop,2
642,black,knight,1
642,black,queen,8
642,black,king,0
922,white,pawn,0
922,white,rook,0
922,white,bishop,0
922,white,knight,0
922,white,queen,0
922,white,king,0
922,black,pawn,0
922,black,rook,0
922,black,bishop,0
922,black,knight,1
922,black,queen,0
922,black,king,0
384,white,pawn,2
384,white,rook,2
384,white,bishop,3
384,white,knight,4
384,white,queen,2
384,white,king,0
384,black,pawn,1
384,black,rook,2
384,black,bishop,1
384,black,knight,2
384,black,queen,2
384,black,king,0
640,white,pawn,0
640,white,rook,1
640,white,bishop,2
640,white,knight,6
640,white,queen,2
640,white,king,1
640,black,pawn,0
640,black,rook,0
640,black,bishop,0
640,black,knight,0
640,black,queen,0
640,black,king,0
908,white,pawn,0
908,white,rook,0
908,white,bishop,0
908,white,knight,0
908,white,queen,1
908,white,king,0
908,black,pawn,0
908,black,rook,0
908,black,bishop,0
908,black,knight,1
908,black,queen,2
908,black,king,0
497,white,pawn,0
497,white,rook,0
497,white,bishop,1
497,white,knight,1
497,white,queen,1
497,white,king,0
497,black,pawn,0
497,black,rook,0
497,black,bishop,0
497,black,knight,1
497,black,queen,1
497,black,king,0
627,white,pawn,0
627,white,rook,1
627,white,bishop,0
627,white,knight,1
627,white,queen,0
627,white,king,0
627,black,pawn,0
627,black,rook,1
627,black,bishop,0
627,black,knight,0
627,black,queen,1
627,black,king,0
574,white,pawn,0
574,white,rook,3
574,white,bishop,0
574,white,knight,0
574,white,queen,1
574,white,king,0
574,black,pawn,0
574,black,rook,2
574,black,bishop,0
574,black,knight,1
574,black,queen,4
574,black,king,0
720,white,pawn,2
720,white,rook,1
720,white,bishop,3
720,white,knight,3
720,white,queen,0
720,white,king,0
720,black,pawn,2
720,black,rook,5
720,black,bishop,1
720,black,knight,0
720,black,queen,1
720,black,king,0
1027,white,pawn,0
1027,white,rook,0
1027,white,bishop,1
1027,white,knight,0
1027,white,queen,2
1027,white,king,0
1027,black,pawn,0
1027,black,rook,1
1027,black,bishop,2
1027,black,knight,0
1027,black,queen,1
1027,black,king,0
636,white,pawn,0
636,white,rook,0
636,white,bishop,0
636,white,knight,0
636,white,queen,6
636,white,king,0
636,black,pawn,0
636,black,rook,0
636,black,bishop,0
636,black,knight,0
636,black,queen,0
636,black,king,0
512,white,pawn,0
512,white,rook,2
512,white,bishop,2
512,white,knight,2
512,white,queen,3
512,white,king,0
512,black,pawn,0
512,black,rook,7
512,black,bishop,0
512,black,knight,0
512,black,queen,0
512,black,king,0
679,white,pawn,0
679,white,rook,0
679,white,bishop,0
679,white,knight,1
679,white,queen,0
679,white,king,0
679,black,pawn,0
679,black,rook,0
679,black,bishop,1
679,black,knight,0
679,black,queen,1
679,black,king,0
671,white,pawn,1
671,white,rook,17
671,white,bishop,1
671,white,knight,0
671,white,queen,5
671,white,king,0
671,black,pawn,1
671,black,rook,0
671,black,bishop,0
671,black,knight,0
671,black,queen,1
671,black,king,0
836,white,pawn,1
836,white,rook,2
836,white,bishop,0
836,white,knight,2
836,white,queen,0
836,white,king,0
836,black,pawn,0
836,black,rook,3
836,black,bishop,2
836,black,knight,0
836,black,queen,1
836,black,king,0
546,white,pawn,0
546,white,rook,0
546,white,bishop,1
546,white,knight,1
546,white,queen,3
546,white,king,0
546,black,pawn,1
546,black,rook,2
546,black,bishop,3
546,black,knight,2
546,black,queen,9
546,black,king,0
721,white,pawn,0
721,white,rook,4
721,white,bishop,0
721,white,knight,0
721,white,queen,2
721,white,king,0
721,black,pawn,1
721,black,rook,0
721,black,bishop,0
721,black,knight,0
721,black,queen,0
721,black,king,0
860,white,pawn,0
860,white,rook,0
860,white,bishop,0
860,white,knight,0
860,white,queen,1
860,white,king,0
860,black,pawn,0
860,black,rook,0
860,black,bishop,0
860,black,knight,0
860,black,queen,2
860,black,king,0
1013,white,pawn,1
1013,white,rook,1
1013,white,bishop,0
1013,white,knight,0
1013,white,queen,2
1013,white,king,0
1013,black,pawn,2
1013,black,rook,6
1013,black,bishop,0
1013,black,knight,3
1013,black,queen,0
1013,black,king,0
634,white,pawn,0
634,white,rook,0
634,white,bishop,0
634,white,knight,0
634,white,queen,3
634,white,king,0
634,black,pawn,0
634,black,rook,2
634,black,bishop,0
634,black,knight,0
634,black,queen,3
634,black,king,0
755,white,pawn,0
755,white,rook,2
755,white,bishop,1
755,white,knight,3
755,white,queen,0
755,white,king,0
755,black,pawn,2
755,black,rook,2
755,black,bishop,2
755,black,knight,6
755,black,queen,3
755,black,king,0
843,white,pawn,0
843,white,rook,0
843,white,bishop,1
843,white,knight,1
843,white,queen,0
843,white,king,0
843,black,pawn,0
843,black,rook,0
843,black,bishop,0
843,black,knight,0
843,black,queen,0
843,black,king,0
842,white,pawn,0
842,white,rook,0
842,white,bishop,0
842,white,knight,0
842,white,queen,0
842,white,king,0
842,black,pawn,0
842,black,rook,0
842,black,bishop,2
842,black,knight,2
842,black,queen,0
842,black,king,0
392,white,pawn,3
392,white,rook,10
392,white,bishop,2
392,white,knight,2
392,white,queen,0
392,white,king,0
392,black,pawn,0
392,black,rook,7
392,black,bishop,0
392,black,knight,0
392,black,queen,17
392,black,king,0
725,white,pawn,0
725,white,rook,1
725,white,bishop,0
725,white,knight,1
725,white,queen,2
725,white,king,0
725,black,pawn,0
725,black,rook,0
725,black,bishop,0
725,black,knight,1
725,black,queen,0
725,black,king,0
943,white,pawn,0
943,white,rook,0
943,white,bishop,1
943,white,knight,0
943,white,queen,0
943,white,king,0
943,black,pawn,0
943,black,rook,0
943,black,bishop,1
943,black,knight,0
943,black,queen,0
943,black,king,0
681,white,pawn,0
681,white,rook,0
681,white,bishop,0
681,white,knight,0
681,white,queen,1
681,white,king,0
681,black,pawn,0
681,black,rook,0
681,black,bishop,0
681,black,knight,0
681,black,queen,0
681,black,king,0
1166,white,pawn,0
1166,white,rook,1
1166,white,bishop,0
1166,white,knight,1
1166,white,queen,0
1166,white,king,0
1166,black,pawn,0
1166,black,rook,0
1166,black,bishop,0
1166,black,knight,0
1166,black,queen,0
1166,black,king,0
794,white,pawn,0
794,white,rook,0
794,white,bishop,0
794,white,knight,0
794,white,queen,1
794,white,king,0
794,black,pawn,0
794,black,rook,0
794,black,bishop,0
794,black,knight,0
794,black,queen,0
794,black,king,0
572,white,pawn,1
572,white,rook,3
572,white,bishop,1
572,white,knight,1
572,white,queen,2
572,white,king,0
572,black,pawn,0
572,black,rook,1
572,black,bishop,0
572,black,knight,0
572,black,queen,0
572,black,king,0
653,white,pawn,0
653,white,rook,1
653,white,bishop,4
653,white,knight,0
653,white,queen,1
653,white,king,0
653,black,pawn,0
653,black,rook,0
653,black,bishop,0
653,black,knight,0
653,black,queen,0
653,black,king,0
567,white,pawn,1
567,white,rook,4
567,white,bishop,2
567,white,knight,2
567,white,queen,5
567,white,king,0
567,black,pawn,1
567,black,rook,0
567,black,bishop,1
567,black,knight,0
567,black,queen,3
567,black,king,0
820,white,pawn,0
820,white,rook,4
820,white,bishop,3
820,white,knight,3
820,white,queen,2
820,white,king,0
820,black,pawn,0
820,black,rook,0
820,black,bishop,0
820,black,knight,0
820,black,queen,0
820,black,king,0
637,white,pawn,0
637,white,rook,6
637,white,bishop,0
637,white,knight,2
637,white,queen,0
637,white,king,0
