rating_diff,player,square,count
3,white,60,23
3,white,39,30
3,white,30,72
3,white,23,64
3,white,13,50
3,white,17,69
3,white,38,90
3,white,44,42
3,white,45,72
3,white,55,19
3,white,5,48
3,white,37,40
3,white,2,49
3,white,33,77
3,white,12,101
3,white,53,33
3,white,51,35
3,white,52,22
3,white,46,23
3,white,54,27
3,white,3,59
3,white,59,20
3,white,8,7
3,white,47,22
3,white,15,23
3,white,62,16
3,white,58,20
3,white,61,20
3,white,63,13
3,white,7,17
3,white,25,42
3,white,9,26
3,white,57,13
3,white,0,8
3,black,45,210
3,black,44,119
3,black,34,114
3,black,42,180
3,black,35,136
3,black,26,64
3,black,43,111
3,black,33,64
3,black,62,94
3,black,51,93
3,black,28,105
3,black,32,49
3,black,25,72
3,black,18,61
3,black,50,37
3,black,52,93
3,black,20,33
3,black,41,77
3,black,59,69
3,black,58,53
3,black,40,58
3,black,27,119
3,black,36,173
3,black,19,46
3,black,1,11
3,black,57,38
3,black,46,82
3,black,37,82
3,black,53,48
3,black,10,36
3,black,29,53
3,black,8,24
3,black,56,8
3,black,39,54
3,black,38,67
3,black,30,89
3,black,54,58
3,black,47,55
3,black,14,35
3,black,61,43
3,black,24,20
3,black,11,33
3,black,21,42
3,black,9,45
3,black,17,34
3,black,12,35
3,black,13,34
3,black,22,35
3,black,5,18
3,black,23,36
3,black,6,5
3,black,7,12
3,black,3,21
3,black,60,66
3,black,16,28
3,black,2,12
3,black,4,17
3,black,49,29
3,black,63,14
3,black,0,14
3,black,31,24
3,black,55,17
3,black,15,23
3,black,48,7
30,white,27,151
30,white,26,121
30,white,20,84
30,white,21,172
30,white,18,136
30,white,19,98
30,white,23,68
30,white,6,85
30,white,16,51
30,white,25,50
30,white,11,79
30,white,47,21
30,white,54,19
30,white,2,51
30,white,34,45
30,white,36,110
30,white,0,17
30,white,56,8
30,white,42,35
30,white,33,55
30,white,41,19
30,white,1,30
30,white,30,62
30,white,29,86
30,white,57,9
30,white,48,12
30,white,14,38
30,white,38,58
30,white,40,17
30,white,24,53
30,white,51,34
30,white,12,80
30,white,52,21
30,white,32,26
30,white,22,67
30,white,49,22
30,white,9,19
30,white,43,47
30,white,31,40
30,white,28,143
30,white,60,14
30,white,59,17
30,white,63,9
30,white,5,46
30,white,46,26
30,white,62,11
30,white,44,51
30,white,4,54
30,white,3,52
30,white,13,32
30,white,17,59
30,white,53,23
30,white,37,34
30,white,35,103
30,white,10,27
30,white,45,41
30,white,55,12
30,white,39,36
30,white,58,8
30,white,50,22
30,white,7,18
30,white,15,24
30,white,8,10
30,white,61,9
30,black,45,148
30,black,34,85
30,black,27,85
30,black,43,106
30,black,46,69
30,black,54,42
30,black,62,87
30,black,42,131
30,black,51,89
30,black,58,58
30,black,40,50
30,black,44,110
30,black,52,95
30,black,60,53
30,black,35,144
30,black,32,57
30,black,25,55
30,black,56,23
30,black,57,31
30,black,49,23
30,black,61,33
30,black,41,52
30,black,36,125
30,black,59,61
30,black,39,37
30,black,19,26
30,black,12,27
30,black,4,19
30,black,47,59
30,black,55,22
30,black,37,77
30,black,38,58
30,black,30,75
30,black,7,10
30,black,6,10
30,black,20,39
30,black,11,31
30,black,28,68
30,black,29,47
30,black,21,47
30,black,24,23
30,black,16,26
30,black,8,18
30,black,0,10
30,black,50,29
30,black,26,45
30,black,53,40
30,black,3,21
30,black,9,29
30,black,17,17
30,black,23,35
30,black,31,31
30,black,22,22
30,black,18,38
30,black,5,10
30,black,2,11
30,black,33,44
30,black,1,10
30,black,15,23
30,black,48,10
30,black,14,21
30,black,13,18
30,black,63,28
30,black,10,15
67,white,28,121
67,white,21,157
67,white,18,118
67,white,33,60
67,white,12,67
67,white,6,68
67,white,16,36
67,white,19,75
67,white,4,47
67,white,1,25
67,white,36,80
67,white,43,34
67,white,29,91
67,white,3,60
67,white,35,84
67,white,5,30
67,white,20,64
67,white,37,39
67,white,44,37
67,white,40,12
67,white,48,11
67,white,55,10
67,white,47,21
67,white,31,55
67,white,41,10
67,white,27,116
67,white,26,98
67,white,17,47
67,white,57,16
67,white,25,32
67,white,42,37
67,white,34,42
67,white,45,24
67,white,50,30
67,white,51,15
67,white,59,15
67,white,58,22
67,white,9,11
67,white,30,44
67,white,23,44
67,white,22,66
67,white,11,74
67,white,52,17
67,white,24,39
67,white,32,13
67,white,53,12
67,white,61,10
67,white,56,14
67,white,38,69
67,white,7,24
67,white,49,13
67,white,60,12
67,white,15,24
67,white,0,10
67,white,2,42
67,white,63,6
67,white,62,3
67,white,54,11
67,white,14,26
67,white,39,31
67,white,13,24
67,white,10,23
67,white,46,10
67,white,8,5
67,black,34,80
67,black,46,59
67,black,54,36
67,black,40,48
67,black,42,114
67,black,33,49
67,black,49,24
67,black,27,74
67,black,12,26
67,black,43,77
67,black,47,51
67,black,62,85
67,black,37,63
67,black,60,58
67,black,28,60
67,black,21,38
67,black,36,117
67,black,45,141
67,black,26,26
67,black,59,54
67,black,35,113
67,black,44,91
67,black,29,41
67,black,38,43
67,black,53,40
67,black,11,15
67,black,13,25
67,black,31,24
67,black,9,17
67,black,17,18
67,black,16,16
67,black,24,12
67,black,52,84
67,black,5,8
67,black,1,13
67,black,2,9
67,black,0,7
67,black,48,4
67,black,56,13
67,black,30,46
67,black,51,72
67,black,58,55
67,black,4,14
67,black,50,24
67,black,41,45
67,black,39,36
67,black,25,54
67,black,20,27
67,black,3,11
67,black,23,8
67,black,14,20
67,black,15,9
67,black,19,22
67,black,10,17
67,black,18,30
67,black,57,25
67,black,22,22
67,black,32,28
67,black,8,12
67,black,55,30
67,black,63,26
67,black,7,5
67,black,61,30
67,black,6,6
79,white,28,99
79,white,21,131
79,white,33,44
79,white,38,55
79,white,19,61
79,white,31,31
79,white,24,31
79,white,17,43
79,white,18,86
79,white,39,22
79,white,3,33
79,white,36,67
79,white,37,33
79,white,5,27
79,white,11,52
79,white,7,16
79,white,13,24
79,white,12,54
79,white,48,13
79,white,50,19
79,white,4,53
79,white,27,90
79,white,26,70
79,white,35,66
79,white,20,63
79,white,6,70
79,white,23,32
79,white,10,19
79,white,45,35
79,white,22,56
79,white,15,13
79,white,47,26
79,white,56,10
79,white,9,11
79,white,29,60
79,white,30,39
79,white,16,32
79,white,52,13
79,white,60,8
79,white,34,34
79,white,42,27
79,white,62,6
79,white,32,13
79,white,14,29
79,white,44,29
79,white,0,3
79,white,8,7
79,white,46,11
79,white,43,26
79,white,53,13
79,white,57,8
79,white,2,24
79,white,51,10
79,white,54,8
79,white,25,30
79,white,41,12
79,white,58,10
79,white,1,14
79,white,40,16
79,white,61,6
79,white,59,14
79,white,63,6
79,white,55,10
79,white,49,11
79,black,36,82
79,black,42,98
79,black,45,98
79,black,34,70
79,black,62,63
79,black,27,54
79,black,33,34
79,black,17,10
79,black,35,89
79,black,28,53
79,black,41,41
79,black,49,14
79,black,47,42
79,black,13,14
79,black,59,35
79,black,60,44
79,black,14,20
79,black,15,13
79,black,22,21
79,black,39,34
79,black,50,22
79,black,4,12
79,black,56,5
79,black,8,10
79,black,44,66
79,black,43,54
79,black,51,45
79,black,37,57
79,black,46,57
79,black,52,63
79,black,54,45
79,black,31,28
79,black,38,48
79,black,30,44
79,black,29,40
79,black,25,42
79,black,18,18
79,black,19,28
79,black,23,22
79,black,12,16
79,black,40,37
79,black,53,31
79,black,55,9
79,black,26,35
79,black,10,17
79,black,24,11
79,black,16,10
79,black,32,29
79,black,57,12
79,black,61,28
79,black,63,12
79,black,11,17
79,black,21,30
79,black,58,22
79,black,3,12
79,black,48,5
79,black,20,18
79,black,6,13
79,black,2,6
79,black,0,6
79,black,5,11
79,black,9,9
79,black,7,13
79,black,1,4
20,white,28,149
20,white,21,200
20,white,18,161
20,white,19,120
20,white,12,106
20,white,16,60
20,white,23,61
20,white,11,88
20,white,6,111
20,white,17,73
20,white,10,41
20,white,35,104
20,white,4,64
20,white,29,119
20,white,15,32
20,white,3,50
20,white,22,90
20,white,14,50
20,white,27,179
20,white,5,60
20,white,13,28
20,white,31,55
20,white,36,110
20,white,33,86
20,white,26,113
20,white,24,61
20,white,20,100
20,white,2,48
20,white,9,31
20,white,7,29
20,white,39,52
20,white,30,66
20,white,45,68
20,white,43,47
20,white,51,29
20,white,59,18
20,white,38,82
20,white,44,42
20,white,37,59
20,white,47,33
20,white,61,13
20,white,50,29
20,white,1,26
20,white,25,55
20,white,49,28
20,white,32,24
20,white,40,19
20,white,46,37
20,white,57,10
20,white,55,20
20,white,63,15
20,white,53,48
20,white,34,54
20,white,48,22
20,white,52,29
20,white,42,43
20,white,60,18
20,white,54,17
20,white,8,9
20,white,0,9
20,white,41,19
20,white,62,7
20,white,56,10
20,white,58,10
20,black,34,104
20,black,43,98
20,black,45,222
20,black,30,70
20,black,42,165
20,black,44,117
20,black,39,49
20,black,52,117
20,black,62,104
20,black,50,47
20,black,35,154
20,black,59,67
20,black,29,59
20,black,12,32
20,black,36,165
20,black,58,49
20,black,37,95
20,black,26,51
20,black,19,30
20,black,46,96
20,black,22,30
20,black,41,71
20,black,11,26
20,black,60,73
20,black,9,31
20,black,40,62
20,black,51,112
20,black,27,128
20,black,61,43
20,black,25,54
20,black,28,86
20,black,32,51
20,black,21,50
20,black,14,26
20,black,18,47
20,black,7,16
20,black,31,39
20,black,38,73
20,black,53,51
20,black,54,60
20,black,10,19
20,black,13,13
20,black,20,26
20,black,17,28
20,black,24,38
20,black,47,60
20,black,49,33
20,black,2,18
20,black,55,21
20,black,16,22
20,black,8,12
20,black,0,16
20,black,5,12
20,black,23,25
20,black,63,27
20,black,3,22
20,black,15,21
20,black,33,72
20,black,57,29
20,black,48,7
20,black,56,10
20,black,4,19
20,black,1,7
20,black,6,8
45,white,27,147
45,white,21,161
45,white,28,141
45,white,26,108
45,white,11,80
45,white,19,75
45,white,6,87
45,white,35,84
45,white,36,97
45,white,20,84
45,white,12,77
45,white,17,53
45,white,23,60
45,white,30,50
45,white,33,71
45,white,49,17
45,white,42,44
45,white,2,48
45,white,32,18
45,white,45,31
45,white,59,11
45,white,34,42
45,white,44,34
45,white,18,147
45,white,29,93
45,white,4,68
45,white,43,38
45,white,25,42
45,white,3,65
45,white,16,40
45,white,60,13
45,white,61,13
45,white,5,39
45,white,7,20
45,white,10,32
45,white,9,23
45,white,31,47
45,white,1,22
45,white,0,14
45,white,41,17
45,white,22,65
45,white,14,35
45,white,38,66
45,white,40,10
45,white,39,18
45,white,55,17
45,white,37,41
45,white,24,46
45,white,52,28
45,white,51,24
45,white,48,22
45,white,62,15
45,white,46,23
45,white,53,23
45,white,63,12
45,white,47,18
45,white,13,28
45,white,54,12
45,white,57,8
45,white,15,22
45,white,58,8
45,white,50,20
45,white,56,9
45,white,8,12
45,black,47,46
45,black,33,48
45,black,25,53
45,black,49,33
45,black,32,49
45,black,44,102
45,black,35,127
45,black,58,44
45,black,30,57
45,black,52,82
45,black,38,61
45,black,37,85
45,black,39,42
45,black,20,28
45,black,46,70
45,black,42,129
45,black,51,81
45,black,62,83
45,black,54,36
45,black,45,156
45,black,59,49
45,black,53,31
45,black,8,26
45,black,34,93
45,black,27,102
45,black,43,94
45,black,36,129
45,black,41,60
45,black,28,89
45,black,29,45
45,black,19,32
45,black,40,40
45,black,11,22
45,black,13,18
45,black,5,13
45,black,57,37
45,black,0,17
45,black,18,49
45,black,61,37
45,black,56,11
45,black,24,12
45,black,48,11
45,black,3,20
45,black,9,26
45,black,31,31
45,black,1,9
45,black,50,35
45,black,21,33
45,black,26,55
45,black,10,24
45,black,12,21
45,black,60,50
45,black,23,18
45,black,63,22
45,black,2,16
45,black,55,19
45,black,4,13
45,black,17,9
45,black,16,14
45,black,7,7
45,black,22,19
45,black,15,12
45,black,6,9
45,black,14,14
40,white,28,117
40,white,21,161
40,white,35,70
40,white,27,115
40,white,19,103
40,white,29,72
40,white,6,72
40,white,11,68
40,white,18,128
40,white,20,73
40,white,10,23
40,white,34,40
40,white,12,86
40,white,4,47
40,white,17,41
40,white,3,48
40,white,7,20
40,white,39,36
40,white,23,42
40,white,38,66
40,white,33,43
40,white,45,43
40,white,42,28
40,white,31,40
40,white,25,46
40,white,36,89
40,white,48,11
40,white,22,50
40,white,37,37
40,white,26,85
40,white,16,35
40,white,51,24
40,white,49,25
40,white,1,11
40,white,44,23
40,white,24,26
40,white,8,15
40,white,9,22
40,white,0,18
40,white,15,12
40,white,40,4
40,white,30,44
40,white,5,36
40,white,13,24
40,white,52,15
40,white,43,23
40,white,59,24
40,white,14,36
40,white,41,12
40,white,2,34
40,white,58,9
40,white,60,7
40,white,61,20
40,white,53,21
40,white,50,20
40,white,47,26
40,white,63,14
40,white,56,10
40,white,46,29
40,white,54,18
40,white,32,19
40,white,55,19
40,white,62,10
40,white,57,3
40,black,44,98
40,black,35,105
40,black,45,129
40,black,52,82
40,black,62,68
40,black,30,43
40,black,47,44
40,black,43,81
40,black,51,79
40,black,34,98
40,black,50,54
40,black,29,23
40,black,28,68
40,black,59,49
40,black,20,16
40,black,13,14
40,black,23,16
40,black,36,119
40,black,42,116
40,black,3,18
40,black,39,32
40,black,38,39
40,black,54,38
40,black,31,22
40,black,22,5
40,black,32,45
40,black,57,18
40,black,48,6
40,black,27,72
40,black,56,19
40,black,40,35
40,black,19,34
40,black,41,47
40,black,9,25
40,black,25,64
40,black,11,24
40,black,37,69
40,black,53,40
40,black,63,19
40,black,33,45
40,black,49,27
40,black,8,15
40,black,18,30
40,black,17,17
40,black,26,43
40,black,60,51
40,black,24,20
40,black,10,18
40,black,61,45
40,black,46,63
40,black,58,41
40,black,12,17
40,black,4,15
40,black,21,42
40,black,14,9
40,black,55,15
40,black,2,8
40,black,5,10
40,black,7,7
40,black,15,8
40,black,16,10
40,black,0,8
40,black,6,2
40,black,1,7
36,white,28,178
36,white,21,225
36,white,26,131
36,white,19,128
36,white,16,55
36,white,25,67
36,white,9,33
36,white,18,186
36,white,23,81
36,white,6,134
36,white,17,76
36,white,35,123
36,white,54,39
36,white,11,125
36,white,45,40
36,white,0,15
36,white,27,199
36,white,33,98
36,white,56,17
36,white,10,40
36,white,43,63
36,white,13,55
36,white,20,110
36,white,58,18
36,white,41,29
36,white,24,75
36,white,60,22
36,white,29,120
36,white,22,90
36,white,31,67
36,white,42,60
36,white,36,141
36,white,34,66
36,white,3,67
36,white,12,103
36,white,37,81
36,white,48,25
36,white,32,24
36,white,40,24
36,white,49,33
36,white,2,61
36,white,53,35
36,white,14,64
36,white,4,84
36,white,1,40
36,white,52,36
36,white,5,58
36,white,61,23
36,white,38,109
36,white,47,36
36,white,30,95
36,white,15,32
36,white,7,25
36,white,44,54
36,white,50,40
36,white,62,14
36,white,51,40
36,white,8,14
36,white,63,12
36,white,46,32
36,white,57,8
36,white,55,21
36,white,39,46
36,white,59,26
36,black,34,123
36,black,43,139
36,black,45,207
36,black,40,71
36,black,46,99
36,black,54,68
36,black,62,104
36,black,25,73
36,black,30,90
36,black,51,118
36,black,33,85
36,black,42,179
36,black,35,170
36,black,44,145
36,black,52,128
36,black,58,67
36,black,49,36
36,black,56,10
36,black,29,69
36,black,19,49
36,black,39,62
36,black,24,34
36,black,31,35
36,black,22,38
36,black,38,74
36,black,37,137
36,black,26,64
36,black,36,168
36,black,41,83
36,black,21,59
36,black,57,34
36,black,48,19
36,black,0,11
36,black,20,60
36,black,8,19
36,black,9,31
36,black,17,32
36,black,1,16
36,black,47,77
36,black,28,119
36,black,18,73
36,black,12,40
36,black,13,36
36,black,60,88
36,black,53,53
36,black,14,24
36,black,61,70
36,black,63,37
36,black,55,20
36,black,7,17
36,black,15,19
36,black,5,29
36,black,2,11
36,black,6,14
36,black,27,109
36,black,32,75
36,black,50,49
36,black,59,66
36,black,10,26
36,black,11,39
36,black,16,22
36,black,4,33
36,black,23,30
36,black,3,14
99,white,28,65
99,white,21,84
99,white,33,29
99,white,6,41
99,white,4,36
99,white,18,62
99,white,27,65
99,white,42,10
99,white,5,17
99,white,35,47
99,white,1,18
99,white,24,20
99,white,0,7
99,white,17,35
99,white,9,14
99,white,16,19
99,white,25,19
99,white,22,25
99,white,36,37
99,white,13,19
99,white,19,40
99,white,3,23
99,white,45,19
99,white,11,44
99,white,49,7
99,white,53,10
99,white,51,14
99,white,34,21
99,white,20,39
99,white,26,38
99,white,2,23
99,white,50,8
99,white,54,9
99,white,14,20
99,white,47,10
99,white,61,5
99,white,31,21
99,white,52,7
99,white,10,16
99,white,60,5
99,white,39,8
99,white,55,3
99,white,29,26
99,white,37,15
99,white,38,29
99,white,30,20
99,white,12,42
99,white,41,13
99,white,43,10
99,white,57,5
99,white,56,5
99,white,63,4
99,white,40,4
99,white,23,21
99,white,44,11
99,white,59,2
99,white,15,11
99,white,7,8
99,white,48,4
99,white,8,4
99,white,46,7
99,white,32,7
99,white,62,2
99,white,58,2
99,black,34,34
99,black,42,63
99,black,46,36
99,black,54,25
99,black,45,76
99,black,62,35
99,black,27,36
99,black,40,22
99,black,35,63
99,black,36,50
99,black,57,11
99,black,37,45
99,black,32,28
99,black,60,18
99,black,51,51
99,black,61,15
99,black,25,26
99,black,4,4
99,black,13,10
99,black,41,26
99,black,44,41
99,black,33,21
99,black,47,29
99,black,18,19
99,black,28,29
99,black,3,8
99,black,30,39
99,black,58,24
99,black,52,38
99,black,49,7
99,black,11,13
99,black,39,29
99,black,59,17
99,black,20,10
99,black,26,13
99,black,10,11
99,black,8,5
99,black,17,12
99,black,14,6
99,black,21,18
99,black,23,8
99,black,24,8
99,black,9,7
99,black,16,6
99,black,53,7
99,black,31,14
99,black,38,30
99,black,29,20
99,black,50,12
99,black,43,39
99,black,5,5
99,black,48,6
99,black,2,6
99,black,19,14
99,black,63,8
99,black,22,9
99,black,6,2
99,black,12,10
99,black,15,6
99,black,7,2
99,black,55,4
99,black,56,2
99,black,0,1
23,white,28,139
23,white,21,154
23,white,22,52
23,white,19,80
23,white,14,26
23,white,6,69
23,white,18,113
23,white,29,79
23,white,36,95
23,white,43,39
23,white,52,23
23,white,11,59
23,white,4,46
23,white,17,48
23,white,44,29
23,white,20,72
23,white,13,34
23,white,60,14
23,white,31,35
23,white,12,69
23,white,26,97
23,white,33,62
23,white,27,121
23,white,35,73
23,white,42,32
23,white,51,21
23,white,46,26
23,white,10,24
23,white,38,72
23,white,39,28
23,white,24,49
23,white,25,35
23,white,32,11
23,white,40,13
23,white,48,15
23,white,57,7
23,white,41,17
23,white,47,28
23,white,56,7
23,white,58,12
23,white,59,9
23,white,45,36
23,white,1,34
23,white,3,49
23,white,23,38
23,white,34,30
23,white,53,24
23,white,54,14
23,white,49,21
23,white,2,42
23,white,30,42
23,white,16,31
23,white,63,8
23,white,37,36
23,white,15,16
23,white,5,30
23,white,9,16
23,white,7,15
23,white,50,14
23,white,8,12
23,white,0,4
23,white,55,9
23,white,61,4
23,white,62,3
23,black,34,96
23,black,43,99
23,black,45,151
23,black,42,123
23,black,46,63
23,black,54,33
23,black,62,70
23,black,47,47
23,black,39,30
23,black,29,38
23,black,52,81
23,black,30,47
23,black,59,40
23,black,51,78
23,black,23,12
23,black,36,103
23,black,14,15
23,black,44,77
23,black,37,62
23,black,18,39
23,black,38,49
23,black,53,17
23,black,35,110
23,black,41,51
23,black,27,81
23,black,40,44
23,black,33,38
23,black,26,61
23,black,16,21
23,black,56,8
23,black,61,32
23,black,21,32
23,black,31,16
23,black,63,24
23,black,50,33
23,black,25,47
23,black,24,19
23,black,22,7
23,black,28,59
23,black,11,13
23,black,10,20
23,black,32,39
23,black,55,17
23,black,20,22
23,black,57,19
23,black,9,28
23,black,2,11
23,black,19,28
23,black,58,30
23,black,49,35
23,black,60,55
23,black,8,14
23,black,0,10
23,black,6,4
23,black,13,18
23,black,12,20
23,black,5,9
23,black,4,11
23,black,1,13
23,black,17,17
23,black,15,12
23,black,48,2
23,black,3,13
23,black,7,5
1,white,28,182
1,white,21,239
